"","totalHeat.AHU","time","equipment","totalHeat.room","totalHeat"
"174",2.74499831321027,2021-03-04 14:30:00,"AHU2E",18.9188753845128,21.663873697723
"175",2.96121902838777,2021-03-04 15:00:00,"AHU2E",11.4895735919656,14.4507926203534
"176",3.35705931867761,2021-03-04 15:30:00,"AHU2E",8.4270351832101,11.7840945018877
"177",3.29076767079947,2021-03-04 16:00:00,"AHU2E",13.4404221541363,16.7311898249358
"178",2.91411120620759,2021-03-04 16:30:00,"AHU2E",26.9948900264582,29.9090012326658
"179",3.32597164292966,2021-03-04 17:00:00,"AHU2E",29.4977896263022,32.8237612692319
"180",3.78303759892049,2021-03-04 17:30:00,"AHU2E",23.0837188589633,26.8667564578838
"181",4.0067232851546,2021-03-04 18:00:00,"AHU2E",27.8604279868238,31.8671512719784
"182",3.77876627458211,2021-03-04 18:30:00,"AHU2E",31.540269169098,35.3190354436801
"183",0.775070096854627,2021-03-04 19:00:00,"AHU2E",3.7989114748696,4.57398157172422
"184",0.298315472123002,2021-03-04 19:30:00,"AHU2E",0.200665689553834,0.498981161676836
"185",0.557635493531597,2021-03-04 20:00:00,"AHU2E",0.109639721832087,0.667275215363684
"186",0.630418837961985,2021-03-04 20:30:00,"AHU2E",0.0997139698351939,0.730132807797178
"187",0.620028252578265,2021-03-04 21:00:00,"AHU2E",0.0808307122371219,0.700858964815387
"188",0.610533104933952,2021-03-04 21:30:00,"AHU2E",0.0733867973870835,0.683919902321035
"189",0.634045001248684,2021-03-04 22:00:00,"AHU2E",0.0795607379631063,0.71360573921179
"190",0.58929790543912,2021-03-04 22:30:00,"AHU2E",0.0678309437059692,0.657128849145089
"191",0.547780468494487,2021-03-04 23:00:00,"AHU2E",0.073569257811634,0.621349726306121
"192",0.493309730089928,2021-03-04 23:30:00,"AHU2E",0.0750552430620406,0.568364973151968
"193",0.446779268826073,2021-03-05 00:00:00,"AHU2E",0.0832077175488376,0.52998698637491
"194",0.401326578125423,2021-03-05 00:30:00,"AHU2E",0.0890136747422829,0.490340252867706
