sep=;
"Series";"Time";"Value"
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-07T13:00:00-05:00";410.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-07T16:00:00-05:00";407.611
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-07T19:00:00-05:00";410.528
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-07T22:00:00-05:00";414.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T01:00:00-05:00";411.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T04:00:00-05:00";407.194
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T07:00:00-05:00";410.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T10:00:00-05:00";410.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T13:00:00-05:00";405.528
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T16:00:00-05:00";407.25
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T19:00:00-05:00";412.417
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-08T22:00:00-05:00";411.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T01:00:00-05:00";415.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T04:00:00-05:00";419.056
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T07:00:00-05:00";425.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T10:00:00-05:00";410.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T13:00:00-05:00";409.056
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T16:00:00-05:00";416.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T19:00:00-05:00";429.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-09T22:00:00-05:00";434.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T01:00:00-05:00";443.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T04:00:00-05:00";449.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T07:00:00-05:00";482.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T10:00:00-05:00";445.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T13:00:00-05:00";468.722
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T16:00:00-05:00";435.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T19:00:00-05:00";439.556
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-10T22:00:00-05:00";443.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T01:00:00-05:00";446.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T04:00:00-05:00";442.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T07:00:00-05:00";440.583
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T10:00:00-05:00";434.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T13:00:00-05:00";425.194
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T16:00:00-05:00";426.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T19:00:00-05:00";430.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-11T22:00:00-05:00";434.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T01:00:00-05:00";435.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T04:00:00-05:00";440.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T07:00:00-05:00";438.25
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T10:00:00-05:00";430.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T13:00:00-05:00";418.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T16:00:00-05:00";416.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T19:00:00-05:00";422.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-12T22:00:00-05:00";424.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T01:00:00-05:00";424.639
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T04:00:00-05:00";427.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T07:00:00-05:00";425.556
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T10:00:00-05:00";420.056
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T13:00:00-05:00";416.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T16:00:00-05:00";416.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T19:00:00-05:00";422.583
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-13T22:00:00-05:00";423.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T01:00:00-05:00";426.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T04:00:00-05:00";425.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T07:00:00-05:00";429.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T10:00:00-05:00";430.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T13:00:00-05:00";421.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T16:00:00-05:00";424.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T19:00:00-05:00";419.5
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-14T22:00:00-05:00";425
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T01:00:00-05:00";427.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T04:00:00-05:00";425.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T07:00:00-05:00";430.056
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T10:00:00-05:00";425.611
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T13:00:00-05:00";421.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T16:00:00-05:00";425.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T19:00:00-05:00";427.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-15T22:00:00-05:00";432.361
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T01:00:00-05:00";434.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T04:00:00-05:00";430.222
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T07:00:00-05:00";429.417
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T10:00:00-05:00";426.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T13:00:00-05:00";423.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T16:00:00-05:00";417.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T19:00:00-05:00";423.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-16T22:00:00-05:00";426.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T01:00:00-05:00";423.694
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T04:00:00-05:00";425.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T07:00:00-05:00";439.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T10:00:00-05:00";422.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T13:00:00-05:00";425.417
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T16:00:00-05:00";428.361
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T19:00:00-05:00";439.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-17T22:00:00-05:00";444.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T01:00:00-05:00";438.5
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T04:00:00-05:00";439.417
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T07:00:00-05:00";446.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T10:00:00-05:00";436.5
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T13:00:00-05:00";425.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T16:00:00-05:00";426.361
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T19:00:00-05:00";429.694
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-18T22:00:00-05:00";444
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T01:00:00-05:00";449.333
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T04:00:00-05:00";452.722
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T07:00:00-05:00";456.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T10:00:00-05:00";457.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T13:00:00-05:00";447.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T16:00:00-05:00";438.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T19:00:00-05:00";436.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-19T22:00:00-05:00";441.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T01:00:00-05:00";451.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T04:00:00-05:00";447.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T07:00:00-05:00";443.694
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T10:00:00-05:00";437.222
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T13:00:00-05:00";432.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T16:00:00-05:00";428.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T19:00:00-05:00";421.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-20T22:00:00-05:00";421.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T01:00:00-05:00";420.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T04:00:00-05:00";421.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T07:00:00-05:00";419.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T10:00:00-05:00";424.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T13:00:00-05:00";426.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T16:00:00-05:00";424.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T19:00:00-05:00";424.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-21T22:00:00-05:00";420.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T01:00:00-05:00";417.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T04:00:00-05:00";412.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T07:00:00-05:00";410.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T10:00:00-05:00";413.694
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T13:00:00-05:00";413.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T16:00:00-05:00";415
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T19:00:00-05:00";420.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-22T22:00:00-05:00";419.556
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T01:00:00-05:00";422.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T04:00:00-05:00";429.361
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T07:00:00-05:00";440.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T10:00:00-05:00";446.25
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T13:00:00-05:00";436.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T16:00:00-05:00";426.861
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T19:00:00-05:00";419.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-23T22:00:00-05:00";416.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T01:00:00-05:00";415.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T04:00:00-05:00";413.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T07:00:00-05:00";413.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T10:00:00-05:00";414.361
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T13:00:00-05:00";413
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T16:00:00-05:00";413.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T19:00:00-05:00";412.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-24T22:00:00-05:00";415.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T01:00:00-05:00";417.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T04:00:00-05:00";412.417
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T07:00:00-05:00";407.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T10:00:00-05:00";406.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T13:00:00-05:00";403.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T16:00:00-05:00";405.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T19:00:00-05:00";403.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-25T22:00:00-05:00";403.222
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T01:00:00-05:00";400.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T04:00:00-05:00";398.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T07:00:00-05:00";398.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T10:00:00-05:00";398.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T13:00:00-05:00";396.417
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T16:00:00-05:00";397.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T19:00:00-05:00";404.528
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-26T22:00:00-05:00";404.611
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T01:00:00-05:00";410.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T04:00:00-05:00";417.222
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T07:00:00-05:00";421.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T10:00:00-05:00";425.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T13:00:00-05:00";427.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T16:00:00-05:00";426.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T19:00:00-05:00";430.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-27T22:00:00-05:00";435.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T01:00:00-05:00";443.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T04:00:00-05:00";443.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T07:00:00-05:00";437.639
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T10:00:00-05:00";429.611
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T13:00:00-05:00";428.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T16:00:00-05:00";425.5
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T19:00:00-05:00";425.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-28T22:00:00-05:00";422.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T01:00:00-05:00";421.944
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T04:00:00-05:00";421.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T07:00:00-05:00";423.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T10:00:00-05:00";422.333
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T13:00:00-05:00";421.333
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T16:00:00-05:00";422.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T19:00:00-05:00";425.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-29T22:00:00-05:00";434.639
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T01:00:00-05:00";433.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T04:00:00-05:00";441.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T07:00:00-05:00";443
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T10:00:00-05:00";442.5
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T13:00:00-05:00";435.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T16:00:00-05:00";433.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T19:00:00-05:00";427.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-30T22:00:00-05:00";423.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T01:00:00-05:00";420.194
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T04:00:00-05:00";416.917
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T07:00:00-05:00";420.083
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T10:00:00-05:00";419.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T13:00:00-05:00";419.5
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T16:00:00-05:00";418.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T19:00:00-05:00";421.583
"co2_ppm.mean {location_specific: 217 Olsson}";"2020-12-31T22:00:00-05:00";421.056
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T01:00:00-05:00";423.194
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T04:00:00-05:00";422.528
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T07:00:00-05:00";421.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T10:00:00-05:00";418.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T13:00:00-05:00";416.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T16:00:00-05:00";419.722
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T19:00:00-05:00";418.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-01T22:00:00-05:00";416.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T01:00:00-05:00";417.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T04:00:00-05:00";416.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T07:00:00-05:00";418
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T10:00:00-05:00";418
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T13:00:00-05:00";418
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T16:00:00-05:00";418
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T19:00:00-05:00";418
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-02T22:00:00-05:00";418.333
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T01:00:00-05:00";421.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T04:00:00-05:00";423.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T07:00:00-05:00";422.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T10:00:00-05:00";423.556
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T13:00:00-05:00";422
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T16:00:00-05:00";426.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T19:00:00-05:00";429.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-03T22:00:00-05:00";429.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T01:00:00-05:00";426.722
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T04:00:00-05:00";432.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T07:00:00-05:00";438.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T10:00:00-05:00";447.706
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T13:00:00-05:00";427.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T16:00:00-05:00";431
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T19:00:00-05:00";435.278
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-04T22:00:00-05:00";435.583
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T01:00:00-05:00";435.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T04:00:00-05:00";431.556
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T07:00:00-05:00";444
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T10:00:00-05:00";429.296
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T13:00:00-05:00";422
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T16:00:00-05:00";417.485
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T19:00:00-05:00";421.306
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-05T22:00:00-05:00";422.778
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T01:00:00-05:00";420.028
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T04:00:00-05:00";421.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T07:00:00-05:00";429.571
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T10:00:00-05:00";433.2
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T13:00:00-05:00";422.222
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T16:00:00-05:00";420.722
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T19:00:00-05:00";422.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-06T22:00:00-05:00";427.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T01:00:00-05:00";427.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T04:00:00-05:00";423.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T07:00:00-05:00";417.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T10:00:00-05:00";412.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T13:00:00-05:00";411.056
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T16:00:00-05:00";415.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T19:00:00-05:00";421.972
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-07T22:00:00-05:00";430.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T01:00:00-05:00";436.25
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T04:00:00-05:00";437.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T07:00:00-05:00";433.697
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T10:00:00-05:00";421.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T13:00:00-05:00";422.528
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T16:00:00-05:00";417.25
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T19:00:00-05:00";418.333
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-08T22:00:00-05:00";422.444
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T01:00:00-05:00";420.167
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T04:00:00-05:00";418.857
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T07:00:00-05:00";415.806
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T10:00:00-05:00";408.833
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T13:00:00-05:00";408.139
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T16:00:00-05:00";410.222
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T19:00:00-05:00";414.583
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-09T22:00:00-05:00";415.111
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T01:00:00-05:00";413.472
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T04:00:00-05:00";411.722
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T07:00:00-05:00";413.265
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T10:00:00-05:00";415
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T13:00:00-05:00";411.194
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T16:00:00-05:00";414.333
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T19:00:00-05:00";421.389
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-10T22:00:00-05:00";433.75
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T01:00:00-05:00";442.889
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T04:00:00-05:00";457.611
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T07:00:00-05:00";455.667
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-11T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-12T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-13T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-13T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-13T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-13T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-13T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 217 Olsson}";"2021-01-13T16:00:00-05:00";null
