"","equipment","time","MAT","RFNC","SFNC","SFNVFDALA","SFNSTS","RFNSTS","RFNVFDO","SATSP","SAF","SAT","SFNVFDO","SAEnthalpy","MAEnthalpy","totalHeat","fanEnergy"
"1368","AHU2E",2021-03-29 13:30:00,62.69999886,1,1,0,1,1,22.96666686,68,4320.891683,63.94999949,54.29999924,90.4979969777345,89.217933832583,3.13763835185829,27.1897841535741
"1369","AHU2E",2021-03-29 14:00:00,62.73333232,1,1,0,1,1,21.86666679,67,4214.078369,63.95000013,54,90.4979976331265,89.252068962296,2.97847458871346,26.5176472046628
"1370","AHU2E",2021-03-29 14:30:00,63.16666603,1,1,0,1,1,20.28333346,62,3882.949951,62.5,52.33333397,89.013125,89.6958243480215,1.50379761746829,24.4339777046943
"1371","AHU2E",2021-03-29 15:00:00,64.38333384,1,1,0,1,1,20,61,3794.956665,61.64999962,51.40000153,88.142682110861,90.941753018852,6.02585716390176,23.8802682787634
"1372","AHU2E",2021-03-29 15:30:00,64.39999962,1,1,0,1,1,20,61,3853.960002,61.23333295,51.40000153,87.7159946074475,90.958819610861,7.08971582006006,24.2515546046119
"1373","AHU2E",2021-03-29 16:00:00,66,1,1,0,1,1,20,61,3701.368286,61.56666692,51.31666629,88.057345259426,92.5973,9.5326123917484,23.2913509878476
"1374","AHU2E",2021-03-29 16:30:00,65.91666794,1,1,0,1,1,20,61,3875.320028,61.16666667,51.29999924,87.6477250034135,92.511963803957,10.6935171925967,24.3859654019804
"1375","AHU2E",2021-03-29 17:00:00,64.64999898,1,1,0,1,1,20,61,3854.976685,60.51666641,51.29999924,86.9820922371605,91.214831455469,9.25638435138598,24.2579522172694
"1376","AHU2E",2021-03-29 17:30:00,65.9666659,1,1,0,1,1,20,61,3794.446615,60.86666743,51.29999924,87.3405107816915,92.563164214895,11.2418494839906,23.8770587214718
"1377","AHU2E",2021-03-29 18:00:00,65.76666641,1,1,0,1,1,20,61,3717.131673,60.75000064,50.93333435,87.221038155392,92.3583547371605,10.8328414425708,23.3905441918211
"1378","AHU2E",2021-03-29 18:30:00,65.61666743,1,1,0,1,1,20,61,3793.938354,60.85000038,50.90000153,87.323442889139,92.2047482816915,10.5056846661167,23.8738604217
"1379","AHU2E",2021-03-29 19:00:00,65,0.166666667,0.166666667,0,0.166666667,0.166666667,3.333333333,56,692.2399915,61.6666673,8.450000127,88.159750648565,91.57325,1.34046235391613,4.35601198368596
"1380","AHU2E",2021-03-29 19:30:00,65.48333359,0,0,0,0,0,0,55,100.6900024,67.96666718,0,94.611265525679,92.0682077628395,0.145258209824881,0.633605198308985
"1381","AHU2E",2021-03-29 20:00:00,65.63333257,0,0,0,0,0,0,55,102.7233327,72.26666641,0,99.0146797371605,92.2218142183085,0.395840502514278,0.646400198976888
"1382","AHU2E",2021-03-29 20:30:00,66.0333341,0,0,0,0,0,0,55,103.7399979,74,0,100.7897,92.631435785105,0.480111504534686,0.652797699625472
"1383","AHU2E",2021-03-29 21:00:00,66.43333435,0,0,0,0,0,0,55,103.7399979,74.7833341,0,101.591873285105,93.0410560411175,0.503213137485377,0.652797699625472
"1384","AHU2E",2021-03-29 21:30:00,66.73333359,0,0,0,0,0,0,55,103.7399979,75.20000076,0,102.018560778278,93.3482702628395,0.510244105176185,0.652797699625472
"1385","AHU2E",2021-03-29 22:00:00,67.03333282,0,0,0,0,0,0,55,103.7399979,75.23333486,0,102.052696563383,93.655484474321,0.494173518260869,0.652797699625472
"1386","AHU2E",2021-03-29 22:30:00,67.31666692,0,0,0,0,0,0,55,103.7399979,74.78333282,0,101.591871974321,93.945632759426,0.449978980429797,0.652797699625472
"1387","AHU2E",2021-03-29 23:00:00,67.76666896,0,0,0,0,0,0,55,103.7399979,73.16666667,0,99.9363250034135,94.406457348488,0.325431122325835,0.652797699625472
"1388","AHU2E",2021-03-29 23:30:00,67.91666794,0,0,0,0,0,0,55,103.7399979,72.38333384,0,99.134153018852,94.560063803957,0.269183835800468,0.652797699625472
"1389","AHU2E",2021-03-30 00:00:00,68,0,0,0,0,0,0,55,103.7399979,71.83333333,0,98.5709249965865,94.6454,0.231016017936596,0.652797699625472
"1390","AHU2E",2021-03-30 00:30:00,67.96666718,0,0,0,0,0,0,55,105.2666651,72.16666667,0,98.9122750034135,94.611265525679,0.256838056891586,0.66240445551932
"1391","AHU2E",2021-03-30 01:00:00,67.83333588,0,0,0,0,0,0,55,106.7916667,73.08333206,0,99.850986196043,94.474727607914,0.325698400280516,0.672000730404199
"1392","AHU2E",2021-03-30 01:30:00,67.93333435,0,0,0,0,0,0,55,105.774999,72.90000153,0,99.6632465667965,94.5771310411175,0.305187935897171,0.665603214024034
"1393","AHU2E",2021-03-30 02:00:00,68.06666565,0,0,0,0,0,0,55,109.3399989,72.58333206,0,99.338961196043,94.7136689588825,0.286890623564905,0.688036448851437
"1394","AHU2E",2021-03-30 02:30:00,68.23333486,0,0,0,0,0,0,55,106.2816671,72.40000153,0,99.1512215667965,94.884346563383,0.25725651976007,0.668791490261252
"1395","AHU2E",2021-03-30 03:00:00,68.45000076,0,0,0,0,0,0,55,105.7733332,72.08333206,0,98.826936196043,95.106223278278,0.223254624672787,0.665592731756538
"1396","AHU2E",2021-03-30 03:30:00,68.58333206,0,0,0,0,0,0,55,109.8466657,71.8666687,0,98.605062082235,95.242761196043,0.209518108861386,0.691224716908233
"1397","AHU2E",2021-03-30 04:00:00,68.71666718,0,0,0,0,0,0,55,110.8649991,71.58333206,0,98.314911196043,95.379303025679,0.184625063251343,0.697632714926631
"1398","AHU2E",2021-03-30 04:30:00,68.91666794,0,0,0,0,0,0,55,122.0533346,71.3333346,0,98.05890129713,95.584113803957,0.171350617289016,0.768036800379557
"1399","AHU2E",2021-03-30 05:00:00,69.01666641,0,0,0,0,0,0,55,122.0550003,71.08333206,0,97.802886196043,95.6865172371605,0.14653624910948,0.76804728201779
"1400","AHU2E",2021-03-30 05:30:00,69.09999847,0,0,0,0,0,0,55,118.4933332,70.90000153,0,97.6151465667965,95.7718534332035,0.123904315594584,0.745635019276538
"1401","AHU2E",2021-03-30 06:00:00,58.63333257,0.833333333,0.833333333,0,0.833333333,0.833333333,26.70000013,55.83333333,4520.788297,61.30000051,56.80000051,87.7842655222655,85.0534642183085,7.00329439683133,28.4476601167866
"1402","AHU2E",2021-03-30 06:30:00,49.48333359,1,1,0,1,1,25.26666673,61.5,4668.295085,55.50000064,57.39999962,81.844775655392,75.6834077628395,16.3167459936326,29.3758661495104
"1403","AHU2E",2021-03-30 07:00:00,48.43333308,1,1,0,1,1,21.89999994,66.33333333,4497.896729,54.55000051,55.10000038,80.8719280222655,74.608154740574,15.9824598240479,28.3036118881986
"1404","AHU2E",2021-03-30 07:30:00,49.25,1,1,0,1,1,23.01666641,68,4424.148519,55.41666667,54.5,81.7594375034135,75.4444625,15.8489116783375,27.8395414928444
"1405","AHU2E",2021-03-30 08:00:00,49.23333359,1,1,0,1,1,20.10000006,68,4127.099935,54.98333295,53.29999987,81.3156821074475,75.4273952628395,13.7858025826893,25.9703238695789
"1406","AHU2E",2021-03-30 08:30:00,51.31666692,1,1,0,1,1,20.75,68,4168.808309,55.18333371,52.76666578,81.5204928857255,77.560832759426,9.36414106771165,26.2327793462848
"1407","AHU2E",2021-03-30 09:00:00,53.83333397,1,1,0,1,1,20.80000019,68,4057.416626,55.09999975,52.63333257,81.4351547439875,80.1380256519785,2.98559514479316,25.5318324030441
"1408","AHU2E",2021-03-30 09:30:00,56.39999898,1,1,0,1,1,20.08333333,68,4113.366659,57.38333321,52.36666807,83.7734023737005,82.766418955469,2.34972941861171,25.8839054084009
"1409","AHU2E",2021-03-30 10:00:00,58.73333359,1,1,0,1,1,20.20000013,68,3970.946655,59.65000025,52.31666756,86.0945827560125,85.1558702628395,2.11458312589571,24.9877086388437
"1410","AHU2E",2021-03-30 10:30:00,60.93333244,1,1,0,1,1,20,68,3945.513306,61.63333257,52.09999847,88.1256142183085,87.408779085182,1.60443048967745,24.8276659161036
"1411","AHU2E",2021-03-30 11:00:00,63.63333384,1,1,0,1,1,20.41666667,68,4051.820068,58.19999949,52.01666578,84.6097094777345,90.173715518852,12.7889784480931,25.4966153193524
"1412","AHU2E",2021-03-30 11:30:00,65,1,1,0,1,1,20,68,3687.631673,45.18333371,50.8333346,71.2799928857255,91.57325,42.451926721328,23.2049115281545
"1413","AHU2E",2021-03-30 12:00:00,66.93333181,1,1,0,1,1,25.08333333,68,4412.448242,58.23333359,52.0333341,84.6438452628395,93.5530784400305,22.3006777129123,27.7659159475851
"1414","AHU2E",2021-03-30 12:30:00,67.65000025,1,1,0,1,1,20.23333327,68,3778.171631,57.60000038,51.98333359,83.995280389139,94.2869827560125,22.0580446921785,23.7746462255039
"1415","AHU2E",2021-03-30 13:00:00,68.96666718,1,1,0,1,1,20,68,3649.486694,57.96666718,51.06666692,84.370765525679,95.635315525679,23.3208160408431,22.9648791872297
"1416","AHU2E",2021-03-30 13:30:00,69.45000076,1,1,0,1,1,20,68,3875.318319,58.73333295,51,85.1558696074475,96.130273278278,24.1260611149179,24.3859546478712
"1417","AHU2E",2021-03-30 14:00:00,70.11666743,1,1,0,1,1,20,68,3678.478312,58.70000076,50.81666692,85.121735778278,96.8129732816915,24.396458934842,23.1473127897161
"1418","AHU2E",2021-03-30 14:30:00,70.66666667,1,1,0,1,1,20,68,3742.56665,59.08333397,50.59999847,85.5142881519785,97.3762000034135,25.1838629454815,23.5505971589672
"1419","AHU2E",2021-03-30 15:00:00,71.55000051,1,1,0,1,1,20.03333346,68,4095.054972,60.48333232,50.59999847,86.947956462296,98.2807780222655,26.3266680995757,25.768676688603
"1420","AHU2E",2021-03-30 15:30:00,72.01666896,1,1,0,1,1,21.39999962,68,4128.625081,60.76666641,50.59999847,87.2381047371605,98.758669848488,26.9821989929774,25.9799210531199
"1421","AHU2E",2021-03-30 16:00:00,71.73333486,1,1,0,1,1,21.16666635,68,4158.126709,60.85000038,50.59999847,87.323442889139,98.468521563383,26.2892967916464,26.1655639611926
"1422","AHU2E",2021-03-30 16:30:00,72.0333341,1,1,0,1,1,21.6833334,68,4154.564941,60.91666667,50.59999847,87.3917125034135,98.775735785105,26.8299237688095,26.1431510635247
"1423","AHU2E",2021-03-30 17:00:00,71.5333341,1,1,0,1,1,20.01666673,68,3816.320028,60.01666641,50.59999847,86.4700672371605,98.263710785105,25.5323562550952,24.014700074647
"1424","AHU2E",2021-03-30 17:30:00,71.30000051,1,1,0,1,1,20,68,3789.359985,59.68333308,50.58333206,86.128717240574,98.0247655222655,25.5721176853777,23.8450504273705
"1425","AHU2E",2021-03-30 18:00:00,70.65000025,1,1,0,1,1,20,68,3683.564982,58.99999936,50.5,85.428949344608,97.3591327560125,24.9294999728527,23.1793213355226
"1426","AHU2E",2021-03-30 18:30:00,70.06666692,1,1,0,1,1,20,68,4022.318278,59.43333308,50.5,85.872704740574,96.761770259426,24.8464962487454,25.3109713918732
"1427","AHU2E",2021-03-30 19:00:00,68.43333308,0.166666667,0.166666667,0,0.166666667,0.166666667,3.333333333,57.16666667,817.8750254,58.91666667,8.416666667,85.3436125034135,95.089154740574,4.52158882054875,5.14658710208287
"1428","AHU2E",2021-03-30 19:30:00,64.76666641,0,0,0,0,0,0,55,100.6900024,62.71666654,0,89.235002370287,91.3343047371605,0.119911119656478,0.633605198308985
"1429","AHU2E",2021-03-30 20:00:00,62.5,0,0,0,0,0,0,55,100.6900024,68.0333341,0,94.679535785105,89.013125,0.323662599727076,0.633605198308985
"1430","AHU2E",2021-03-30 20:30:00,61.45000013,0,0,0,0,0,0,55,100.6900024,70.5333341,0,97.239660785105,87.9378726331265,0.531313568598626,0.633605198308985
"1431","AHU2E",2021-03-30 21:00:00,60.94999949,0,0,0,0,0,0,55,100.6900024,70.41666667,0,97.1201875034135,87.4258469777345,0.553735967294977,0.633605198308985
"1432","AHU2E",2021-03-30 21:30:00,60.53333346,0,0,0,0,0,0,55,100.6900024,70.66666667,0,97.3762000034135,86.999160129713,0.592731418594318,0.633605198308985
"1433","AHU2E",2021-03-30 22:00:00,60.18333308,0,0,0,0,0,0,55,100.6900024,70.80000051,0,97.5127405222655,86.640742240574,0.621003199649841,0.633605198308985
"1434","AHU2E",2021-03-30 22:30:00,59.83333333,0,0,0,0,0,0,55,100.6900024,70.96666718,0,97.683415525679,86.2823249965865,0.651224688840034,0.633605198308985
"1435","AHU2E",2021-03-30 23:00:00,59.54999987,0,0,0,0,0,0,55,100.6900024,70.38333384,0,97.086053018852,85.9921773668735,0.633676726016209,0.633605198308985
"1436","AHU2E",2021-03-30 23:30:00,59.25,0,0,0,0,0,0,55,100.6900024,70.09999847,0,96.7959034332035,85.6849625,0.634651486494372,0.633605198308985
"1437","AHU2E",2021-03-31 00:00:00,58.91666667,0,0,0,0,0,0,55,100.6900024,70.13333257,0,96.8300392183085,85.3436125034135,0.656099049841223,0.633605198308985
"1438","AHU2E",2021-03-31 00:30:00,58.59999975,0,0,0,0,0,0,55,100.6900024,70.11666616,0,96.812971981148,85.0193297439875,0.673647049515786,0.633605198308985
"1439","AHU2E",2021-03-31 01:00:00,58.36666679,0,0,0,0,0,0,55,100.6900024,69.61666743,0,96.3009482816915,84.7803851262995,0.658048906548706,0.633605198308985
"1440","AHU2E",2021-03-31 01:30:00,58.11666616,0,0,0,0,0,0,55,100.6900024,69.16666667,0,95.8401250034135,84.524371981148,0.646350252382576,0.633605198308985
"1441","AHU2E",2021-03-31 02:00:00,57.73333359,0,0,0,0,0,0,55,100.6900024,69.93333308,0,96.625229740574,84.1318202628395,0.713617410451033,0.633605198308985
"1442","AHU2E",2021-03-31 02:30:00,57.25,0,0,0,0,0,0,55,100.6900024,70.15000153,0,96.8471090667965,83.6368625,0.754562792744261,0.633605198308985
"1443","AHU2E",2021-03-31 03:00:00,57.18333308,0,0,0,0,0,0,55,100.6900024,69.41666794,0,96.096138803957,83.568592240574,0.715567304009252,0.633605198308985
"1444","AHU2E",2021-03-31 03:30:00,57.35000038,0,0,0,0,0,0,55,100.6900024,68.21666718,0,94.867278025679,83.739267889139,0.635626471001617,0.633605198308985
"1445","AHU2E",2021-03-31 04:00:00,57.41666794,0,0,0,0,0,0,55,100.6900024,67.23333359,0,93.8602952628395,83.807538803957,0.574208509283849,0.633605198308985
"1446","AHU2E",2021-03-31 04:30:00,57.43333371,0,0,0,0,0,0,55,100.6900024,66.93333435,0,93.5530810411175,83.8246053857255,0.555685749131122,0.633605198308985
"1447","AHU2E",2021-03-31 05:00:00,57.21666654,0,0,0,0,0,0,55,100.6900024,67.61666743,0,94.2528482816915,83.602727370287,0.608329673283473,0.633605198308985
"1448","AHU2E",2021-03-31 05:30:00,57.48333359,0,0,0,0,0,0,55,100.6900024,65.81666819,0,92.4095590599695,83.8758077628395,0.487443680841825,0.633605198308985
"1449","AHU2E",2021-03-31 06:00:00,61.03333282,0.833333333,0.833333333,0,0.833333333,0.833333333,16.66666667,53.83333333,3418.563365,54.68333371,49.26666641,81.0084678857255,87.511184474321,12.6106238598804,21.5117635036689
"1450","AHU2E",2021-03-31 06:30:00,61,1,1,0,1,1,20,54,4113.875,52.68333308,53.5,78.960367240574,87.47705,19.8755737098426,25.8871042115833
"1451","AHU2E",2021-03-31 07:00:00,62.11666679,1,1,0,1,1,20,58,4211.026693,53.63333321,53.66666667,79.9332148737005,88.6205726262995,20.7526619825033,26.4984441285771
"1452","AHU2E",2021-03-31 07:30:00,61.15000089,1,1,0,1,1,20,55.5,4015.199951,53.14999962,53.24999873,79.438257110861,87.6306584114045,18.6602091329045,25.266178374861
"1453","AHU2E",2021-03-31 08:00:00,61.44999949,1,1,0,1,1,21,56.5,4380.403402,53.86666679,52.59999847,80.1721601262995,87.9378719777345,19.297164144482,27.564269540603
"1454","AHU2E",2021-03-31 08:30:00,61.63333321,1,1,0,1,1,25.4333334,62.5,4671.344971,54.66666603,52.59999847,80.9913993480215,88.1256148737005,18.9054177018606,29.3950579617837
"1455","AHU2E",2021-03-31 09:00:00,64.10000038,1,1,0,1,1,25.56666692,67.5,4507.565104,55.36666679,52.59999847,81.7082351262995,90.651605389139,22.8686922907764,28.3644514205571
"1456","AHU2E",2021-03-31 09:30:00,65.65000025,1,1,0,1,1,28.50000032,68,5084.363363,56.75,55.20000013,83.1248375,92.2388827560125,26.2872934275296,31.994030987217
"1457","AHU2E",2021-03-31 10:00:00,65.68333435,1,1,0,1,1,34.66666635,68,5545.193441,57.96666718,58.26666641,84.370765525679,92.2730185411175,24.8579747926821,34.8938653898223
"1458","AHU2E",2021-03-31 10:30:00,63.13333448,1,1,0,1,1,22.20000013,68,4210.516683,57.11666679,54.73333359,83.5003226262995,89.661691174244,14.7167086217665,26.4952348229908
"1459","AHU2E",2021-03-31 11:00:00,62.16666667,1,1,0,0.5,0.5,20.51666641,61.5,2152.043325,58.69999949,27.04999924,85.1217344777345,88.6717750034135,4.33393539049483,13.542018126977
"1460","AHU2E",2021-03-31 11:30:00,60.96666654,1,1,0,0.333333333,0.5,21.41666667,55.33333333,1661.203312,60.81666692,27.94999949,87.289307759426,87.442914870287,0.144754549005422,10.4533422270661
"1461","AHU2E",2021-03-31 12:00:00,62.96666718,1,1,0,1,1,22.5666666,60,4239.506673,58.01666641,62.5833327,84.4219672371605,89.491015525679,12.1910149296313,26.6776581810711
"1462","AHU2E",2021-03-31 12:30:00,62.26666705,1,1,0,1,1,20.76666641,64,3895.160075,58.1666673,53.63333257,84.575575648565,88.7741803925525,9.2774455425708,24.5108115298408
"1463","AHU2E",2021-03-31 13:00:00,62.89999962,1,1,0,1,1,20,64,3756.806681,58.26666705,52.08333206,84.6779803925525,89.422744610861,10.1118727334319,23.6402044432122
"1464","AHU2E",2021-03-31 13:30:00,63.25000064,1,1,0,1,1,20,64,3793.941691,58.4166673,52.09999847,84.831588148565,89.781163155392,10.6526258464294,23.8738814202152
"1465","AHU2E",2021-03-31 14:00:00,63.11666679,1,1,0,0.5,0.5,20,58,1974.526683,58.0333341,21.54999948,84.439035785105,89.6446226262995,5.83083583846452,12.4249711066508
"1466","AHU2E",2021-03-31 14:30:00,65.11666616,1,1,0,1,1,20,55,3832.598348,56.06666692,61.80000114,82.425070259426,91.692721981148,20.1493538739547,24.1171335628375
"1467","AHU2E",2021-03-31 15:00:00,64.78333473,1,1,0,1,1,20.71666654,55,4239.506673,55.71666654,55.38333321,82.066652370287,91.3513739302565,22.3296707217084,26.6776581810711
"1468","AHU2E",2021-03-31 15:30:00,63.66666667,1,1,0,1,1,21.76666673,55.83333333,4254.76827,55.84999975,54.31666629,82.2031922439875,90.2078500034135,19.3204301661287,26.7736938048988
"1469","AHU2E",2021-03-31 16:00:00,63.08333333,1,1,0,1,1,22.88333321,57,4143.37675,56.63333321,54.26666578,83.0053648737005,89.6104874965865,15.5250647765795,26.0727478873572
"1470","AHU2E",2021-03-31 16:30:00,63.5,1,1,0,1,1,20,57,3695.77002,56.23333295,52.5,82.5957446074475,90.037175,15.6012527734177,23.2561231563393
"1471","AHU2E",2021-03-31 17:00:00,63.56666692,1,1,0,1,1,20,57,3891.091675,56.43333435,52.29999924,82.8005560411175,90.105445259426,16.1243868343043,24.4852105830997
"1472","AHU2E",2021-03-31 17:30:00,63.26666578,1,1,0,1,1,21.51666673,58,4378.366577,57.46666718,52.74999936,83.858740525679,89.798229092009,14.7522845966997,27.5514525490717
"1473","AHU2E",2021-03-31 18:00:00,62.26666705,1,1,0,1,1,26.91666698,63.5,4785.283285,58.53333346,55.26666641,84.951060129713,88.7741803925525,10.3782403430398,30.112029918445
"1474","AHU2E",2021-03-31 18:30:00,64.31666629,1,1,0,1,1,21.3166666,67.83333333,4063.518392,58.43333371,54.76666641,84.8486553857255,90.8734821142745,13.8881661211794,25.5702285751
"1475","AHU2E",2021-03-31 19:00:00,63,0.166666667,0.166666667,0,0.166666667,0.166666667,3.333333333,57.16666667,753.2783381,57.4166673,9.016666412,83.807538148565,89.52515,2.44325198070747,4.74010387742044
"1476","AHU2E",2021-03-31 19:30:00,60.70000013,0,0,0,0,0,0,55,100.6900024,58.73333295,0,85.1558696074475,87.1698351331265,0.11503672121962,0.633605198308985
"1477","AHU2E",2021-03-31 20:00:00,59.21666654,0,0,0,0,0,0,55,100.6900024,61.93333371,0,88.4328303857255,85.650827370287,0.158906645242224,0.633605198308985
"1478","AHU2E",2021-03-31 20:30:00,58.43333371,0,0,0,0,0,0,55,100.6900024,63.53333282,0,90.071309474321,84.8486553857255,0.298315435272266,0.633605198308985
"1479","AHU2E",2021-03-31 21:00:00,57.91666667,0,0,0,0,0,0,55,100.6900024,64.36666616,0,90.924684481148,84.3195625034135,0.377281321793259,0.633605198308985
"1480","AHU2E",2021-03-31 21:30:00,57.61666616,0,0,0,0,0,0,55,100.6900024,64.54999924,0,91.112426721722,84.012346981148,0.405553065998046,0.633605198308985
"1481","AHU2E",2021-03-31 22:00:00,57.43333435,0,0,0,0,0,0,55,100.6900024,64.83333333,0,91.4025749965865,83.8246060411175,0.432849863131256,0.633605198308985
"1482","AHU2E",2021-03-31 22:30:00,57.29999924,0,0,0,0,0,0,55,100.6900024,64.56666629,0,91.1294946142745,83.688064221722,0.425050847508753,0.633605198308985
"1483","AHU2E",2021-03-31 23:00:00,57.26666641,0,0,0,0,0,0,55,100.6900024,63.15000025,0,89.6787577560125,83.6539297371605,0.344135216002352,0.633605198308985
"1484","AHU2E",2021-03-31 23:30:00,57.08333397,0,0,0,0,0,0,55,100.6900024,63.63333384,0,90.173715518852,83.4661881519785,0.383130667301693,0.633605198308985
"1485","AHU2W",2021-03-01 00:00:00,63.58333333,0,0,0,0,0,0,55,365.8899892,67.49999873,0,94.1333736994565,90.1225124965865,0.832503891321377,2.30241129844623
"1486","AHU2W",2021-03-01 00:30:00,63.96666654,0,0,0,0,0,0,55,366.4499919,68.03333282,0,94.679534474321,90.515064870287,0.865710180136119,2.30593518972967
"1487","AHU2W",2021-03-01 01:00:00,64.34999975,0,0,0,0,0,0,55,365.8899892,67.96666718,0,94.611265525679,90.9076172439875,0.76873804667876,2.30241129844623
"1488","AHU2W",2021-03-01 01:30:00,64.45000076,0,0,0,0,0,0,55,366.4499919,67.91666794,0,94.560063803957,91.010023278278,0.737982628087636,2.30593518972967
"1489","AHU2W",2021-03-01 02:00:00,64.33333588,0,0,0,0,0,0,55,365.8899892,67.91666794,0,94.560063803957,90.890552607914,0.761652471984621,2.30241129844623
"1490","AHU2W",2021-03-01 02:30:00,64.45000076,0,0,0,0,0,0,55,366.4483236,68.33333333,0,94.9867499965865,91.010023278278,0.826678414730914,2.3059246917306
"1491","AHU2W",2021-03-01 03:00:00,64.45000076,0,0,0,0,0,0,55,369.8049978,68.26666514,0,94.918478436617,91.010023278278,0.81992857373458,2.32704700945288
"1492","AHU2W",2021-03-01 03:30:00,64.54999924,0,0,0,0,0,0,55,365.3299866,68.46666718,0,95.123290525679,91.112426721722,0.831230265039704,2.29888740779206
"1493","AHU2W",2021-03-01 04:00:00,64.48333359,0,0,0,0,0,0,55,370.924998,68.40000153,0,95.0550215667965,91.0441577628395,0.843960517084451,2.33409475929807
"1494","AHU2W",2021-03-01 04:30:00,64.33333588,0,0,0,0,0,0,55,366.4499919,68.45000076,0,95.106223278278,90.890552607914,0.876353860741391,2.30593518972967
"1495","AHU2W",2021-03-01 05:00:00,64.33333333,0,0,0,0,0,0,55,365.8899892,68.84999975,0,95.5158422439875,90.8905499965865,0.960036660382218,2.30241129844623
"1496","AHU2W",2021-03-01 05:30:00,65.59999975,1,1,0,1,1,28.50000032,58.33333333,5967.66512,67.5,71.31666692,94.133375,92.1876797439875,6.58684396992801,37.5523244778392
"1497","AHU2W",2021-03-01 06:00:00,61.06666692,1,1,0,1,1,31.14999994,60,5633.638346,63.26666641,64.26666514,89.7982297371605,87.545320259426,7.19997216415061,35.4504166882256
"1498","AHU2W",2021-03-01 06:30:00,58.8333327,1,1,0,1,1,33.35000102,60,5656.018311,59.66666667,65.91666667,86.1116500034135,85.258274351435,2.73809912204397,35.5912455870634
"1499","AHU2W",2021-03-01 07:00:00,59.43333371,1,1,0,1,1,35.08333333,60,5770.716634,60.33333333,68.24999746,86.7943499965865,85.8727053857255,3.01711142008917,36.3130000011851
"1500","AHU2W",2021-03-01 07:30:00,59.34999975,1,1,0,1,1,34.20000013,60,5584.960042,60.75,66.51666514,87.2210375,85.7873672439875,4.54221259240646,35.1441020023172
"1501","AHU2W",2021-03-01 08:00:00,59.38333321,1,1,0,1,1,34.0833346,60,5570.973389,59.93333371,65.46666972,86.3847303857255,85.8215023737005,1.77997311095373,35.0560891327521
"1502","AHU2W",2021-03-01 08:30:00,60.60000038,1,1,0,1,1,34.70000076,60,5639.233317,60.93333371,68.7833341,87.4087803857255,87.067430389139,1.09198853285856,35.4856237855092
"1503","AHU2W",2021-03-01 09:00:00,61.04999987,1,1,0,1,1,34.51666705,60,5712.529948,60.90000025,67.58333588,87.3746452560125,87.5282523668735,0.497780548792203,35.9468525600964
"1504","AHU2W",2021-03-01 09:30:00,60.76666705,1,1,0,1,1,34.5,60,5512.226725,60.21666718,66.36666743,86.674878025679,87.2381053925525,1.76120103761481,34.686417955808
"1505","AHU2W",2021-03-01 10:00:00,60.83333333,1,1,0,1,1,34.29999924,60,5521.738525,60.25,66.09999847,86.7090125,87.3063749965865,1.87116421078254,34.7462722192068
"1506","AHU2W",2021-03-01 10:30:00,61.26666768,1,1,0,1,1,34.29999924,60,5556.430094,60.54999987,66.09999847,87.0162273668735,87.750131037704,2.31330569128039,34.9645735195541
"1507","AHU2W",2021-03-01 11:00:00,61.73333295,1,1,0,1,1,33.53333346,60,5458.513346,60.26666705,65.06666692,86.7260803925525,88.2280196074475,4.65076981067795,34.3484193924756
"1508","AHU2W",2021-03-01 11:30:00,61.86666679,1,1,0,1,1,32.30000114,60,5342.13501,60.0333341,64.64999962,86.487135785105,88.3645601262995,5.68951720987186,33.6160932736697
"1509","AHU2W",2021-03-01 12:00:00,62.49999936,1,1,0,1,1,32.3333327,60,5534.045085,60.38333384,64.69999695,86.845553018852,89.013124344608,6.80478176691088,34.8237128806771
"1510","AHU2W",2021-03-01 12:30:00,61.73333359,1,1,0,1,1,32.91666603,60,5613.496663,59.40000089,65.06666438,85.8385709114045,88.2280202628395,7.60903198483125,35.3236724758181
"1511","AHU2W",2021-03-01 13:00:00,61.91666667,1,1,0,1,1,37.03333282,60,5700.779948,59.7999986,69.91666667,86.24818856633,88.4157625034135,7.00981101271508,35.8729141262631
"1512","AHU2W",2021-03-01 13:30:00,62.03333282,1,1,0,1,1,37.3333327,60,5876.463216,59.95000076,71.41666794,86.401798278278,88.535234474321,7.1120334837599,36.9784243974667
"1513","AHU2W",2021-03-01 14:00:00,61.56666629,1,1,0,1,1,34.7833341,60,5518.940186,59.33333333,67.08333333,85.7702999965865,88.0573446142745,7.16025412351008,34.728663299803
"1514","AHU2W",2021-03-01 14:30:00,61.95000076,1,1,0,1,1,34.06666756,60,5640.351725,59.56666692,69.03333282,86.009245259426,88.449898278278,7.80926822362145,35.4926615162247
"1515","AHU2W",2021-03-01 15:00:00,62.03333346,1,1,0,1,1,35.65000089,60,5648.744954,59.83333333,69.25,86.2823249965865,88.535235129713,7.21928099832206,35.5454770232089
"1516","AHU2W",2021-03-01 15:30:00,61.69999949,1,1,0,1,1,36.60000038,60,5699.660075,59.50000064,67.98333359,85.940975655392,88.1938844777345,7.28434795181777,35.8658671768408
"1517","AHU2W",2021-03-01 16:00:00,61.19999949,1,1,0,1,1,34.70000076,60,5657.696615,60.56666629,66.59999847,87.0332946142745,87.6818594777345,2.08157078376058,35.6018065376384
